Acquisition time,Inclination in x direction,Inclination in y direction,Inclination
2022-01-15 08:02:38,0.192,0.873,0.893864084
2022-01-15 10:02:48,0.297,0.559,0.63300079
2022-01-15 12:02:58,0.192,0.384,0.429325052
2022-01-15 14:03:07,0.035,0.367,0.36866516
2022-01-15 16:03:17,-0.07,0.436,0.441583514
2022-01-15 18:03:27,-0.14,0.663,0.6776201
2022-01-15 20:03:37,-0.087,0.75,0.755029139
2022-01-15 22:03:47,-0.035,0.785,0.785779867
2022-01-16 00:03:57,-0.017,0.785,0.785184055
2022-01-16 02:04:07,0,0.803,0.803
2022-01-16 04:04:17,0,0.82,0.82
2022-01-16 06:04:27,0,0.873,0.873
2022-01-16 08:04:36,0.035,0.855,0.855716074
2022-01-16 10:04:46,0.192,0.593,0.62330811
2022-01-16 12:04:56,0.175,0.489,0.519370773
2022-01-16 14:05:06,0.105,0.489,0.500145979
2022-01-16 16:05:16,-0.017,0.646,0.646223645
2022-01-16 18:05:26,-0.017,0.768,0.768188128
2022-01-16 20:05:36,0,0.785,0.785
2022-01-16 22:05:46,0,0.82,0.82
2022-01-17 00:05:56,0.035,0.82,0.820746611
2022-01-17 02:06:06,0.035,0.873,0.873701322
2022-01-17 04:06:15,0.035,0.89,0.890687936
2022-01-17 06:06:25,0.052,0.908,0.909487768
2022-01-17 08:06:35,0.07,0.89,0.892748565
2022-01-17 10:06:45,0.227,0.646,0.684722572
2022-01-17 12:06:55,0.175,0.541,0.568600035
2022-01-17 14:07:05,0.175,0.384,0.421996445
2022-01-17 16:07:15,0.035,0.524,0.525167592
2022-01-17 18:07:25,-0.035,0.698,0.698876956
2022-01-17 20:07:35,-0.017,0.785,0.785184055
2022-01-17 22:07:45,-0.017,0.785,0.785184055
2022-01-18 00:07:54,0,0.855,0.855
2022-01-18 02:08:04,0.035,0.873,0.873701322
2022-01-18 04:08:14,0.052,0.89,0.891517807
2022-01-18 06:08:24,0.052,0.908,0.909487768
2022-01-18 08:08:34,0.122,0.855,0.863660234
2022-01-18 10:08:44,0.227,0.593,0.634962991
2022-01-18 12:08:54,0.192,0.401,0.444595322
2022-01-18 14:09:04,0.105,0.384,0.398096722
2022-01-18 16:09:14,0,0.506,0.506
2022-01-18 18:09:24,-0.07,0.698,0.701501247
2022-01-18 20:09:33,-0.017,0.768,0.768188128
2022-01-18 22:09:43,0.035,0.785,0.785779867
2022-01-19 00:09:53,0.035,0.803,0.803762403
2022-01-19 02:10:03,0.052,0.89,0.891517807
2022-01-19 04:10:13,0.07,0.908,0.910694241
2022-01-19 06:10:23,0.105,0.908,0.914050874
2022-01-19 08:10:33,0.175,0.855,0.872725616
2022-01-19 10:10:43,0.262,0.593,0.648300085
2022-01-19 12:10:53,0.227,0.384,0.446077348
2022-01-19 14:11:03,0.122,0.349,0.369709345
2022-01-19 16:11:12,-0.017,0.489,0.489295412
2022-01-19 18:11:22,-0.087,0.698,0.703401024
2022-01-19 20:11:32,-0.017,0.785,0.785184055
2022-01-19 22:11:42,0,0.803,0.803
2022-01-20 00:11:52,0.035,0.855,0.855716074
2022-01-20 02:12:02,0.052,0.89,0.891517807
2022-01-20 04:12:12,0.052,0.908,0.909487768
2022-01-20 06:12:22,0.07,0.908,0.910694241
2022-01-20 08:12:32,0.105,0.908,0.914050874
2022-01-20 10:12:41,0.244,0.698,0.739418691
2022-01-20 12:12:51,0.192,0.559,0.591054143
2022-01-20 14:13:01,0.07,0.611,0.614996748
2022-01-20 16:13:11,0,0.733,0.733
2022-01-20 18:13:21,0,0.803,0.803
2022-01-20 20:13:31,0.052,0.89,0.891517807
2022-01-20 22:13:41,0.07,0.908,0.910694241
2022-01-21 00:13:51,0.105,0.942,0.947833846
2022-01-21 02:14:01,0.122,0.925,0.933010718
2022-01-21 04:14:11,0.175,0.908,0.924710225
2022-01-21 06:14:21,0.175,0.925,0.941408519
2022-01-21 08:14:32,0.192,0.89,0.910474602
2022-01-21 10:14:32,,,
2022-01-21 12:14:52,0.244,0.681,0.723392701
2022-01-21 14:15:00,0.192,0.681,0.707548585
2022-01-21 16:15:13,0.192,0.698,0.723925411
2022-01-21 18:15:20,0.175,0.768,0.787685851
2022-01-21 20:15:33,0.175,0.768,0.787685851
2022-01-21 22:15:40,0.157,0.785,0.800546064
2022-01-22 00:15:50,0.175,0.785,0.804269855
2022-01-22 02:16:00,0.192,0.785,0.808139221
2022-01-22 04:16:10,0.175,0.785,0.804269855
2022-01-22 06:16:19,0.175,0.785,0.804269855
2022-01-22 08:16:29,0.192,0.785,0.808139221
2022-01-22 10:16:39,0.227,0.698,0.733984332
2022-01-22 12:16:49,0.192,0.681,0.707548585
2022-01-22 14:16:59,0.192,0.698,0.723925411
2022-01-22 16:17:09,0.192,0.698,0.723925411
2022-01-22 18:17:19,0.192,0.698,0.723925411
2022-01-22 20:17:29,0.192,0.698,0.723925411
2022-01-22 22:17:39,0.192,0.733,0.757728843
2022-01-23 00:17:48,0.192,0.733,0.757728843
2022-01-23 02:17:58,0.192,0.698,0.723925411
2022-01-23 04:18:08,0.192,0.733,0.757728843
2022-01-23 06:18:18,0.192,0.733,0.757728843
2022-01-23 08:18:28,0.192,0.75,0.774186024
2022-01-23 10:18:38,0.192,0.733,0.757728843
2022-01-23 12:18:48,0.192,0.733,0.757728843
2022-01-23 14:18:58,0.192,0.698,0.723925411
2022-01-23 16:19:08,0.192,0.75,0.774186024
2022-01-23 18:19:17,0.192,0.768,0.79163628
2022-01-23 20:19:27,0.175,0.785,0.804269855
2022-01-23 22:19:37,0.175,0.768,0.787685851
2022-01-24 00:19:47,0.175,0.785,0.804269855
2022-01-24 02:19:57,0.157,0.803,0.818204131
2022-01-24 04:20:07,0.122,0.855,0.863660234
2022-01-24 06:20:17,0.122,0.873,0.881483409
2022-01-24 08:20:27,0.157,0.873,0.887005073
2022-01-24 10:20:37,0.175,0.785,0.804269855
2022-01-24 12:20:47,0.192,0.733,0.757728843
2022-01-24 14:20:57,0.192,0.733,0.757728843
2022-01-24 16:21:06,0.175,0.733,0.75360069
2022-01-24 18:21:16,0.105,0.785,0.791991162
2022-01-24 20:21:26,0.105,0.803,0.809835786
2022-01-24 22:21:36,0.122,0.803,0.812214873
2022-01-25 00:21:46,0.122,0.855,0.863660234
2022-01-25 02:21:56,0.105,0.873,0.87929176
2022-01-25 04:22:06,0.105,0.855,0.861423241
2022-01-25 06:22:16,0.105,0.855,0.861423241
2022-01-25 08:22:26,0.122,0.803,0.812214873
2022-01-25 10:22:35,0.122,0.785,0.79442369
2022-01-25 12:22:45,0.227,0.681,0.717837029
2022-01-25 14:22:55,0.192,0.646,0.67392878
2022-01-25 16:23:05,0.157,0.681,0.698863363
2022-01-25 18:23:15,0.105,0.733,0.740482275
2022-01-25 20:23:25,0.122,0.768,0.777629732
2022-01-25 22:23:35,0.122,0.768,0.777629732
2022-01-26 00:23:45,0.122,0.785,0.79442369
2022-01-26 02:23:55,0.122,0.785,0.79442369
2022-01-26 04:24:05,0.122,0.785,0.79442369
2022-01-26 06:24:15,0.122,0.785,0.79442369
2022-01-26 08:24:24,0.122,0.785,0.79442369
2022-01-26 10:24:34,0.175,0.75,0.77014609
2022-01-26 12:24:44,0.157,0.75,0.766256484
2022-01-26 14:24:54,0.122,0.785,0.79442369
2022-01-26 16:25:04,0.105,0.785,0.791991162
2022-01-26 18:25:14,0.105,0.82,0.826695228
2022-01-26 20:25:24,0.07,0.873,0.875801918
2022-01-26 22:25:34,0.07,0.873,0.875801918
2022-01-27 00:25:44,0.105,0.873,0.87929176
2022-01-27 02:25:54,0.105,0.855,0.861423241
2022-01-27 04:26:03,0.122,0.803,0.812214873
2022-01-27 06:26:13,0.105,0.803,0.809835786
2022-01-27 08:26:23,0.122,0.785,0.79442369
2022-01-27 10:26:33,0.175,0.785,0.804269855
2022-01-27 12:26:43,0.122,0.768,0.777629732
2022-01-27 14:26:53,0.122,0.768,0.777629732
2022-01-27 16:27:03,0.122,0.785,0.79442369
2022-01-27 18:27:13,0.07,0.785,0.788114839
2022-01-27 20:27:23,0.052,0.873,0.874547311
2022-01-27 22:27:33,0.052,0.89,0.891517807
2022-01-28 00:27:42,0.07,0.89,0.892748565
2022-01-28 02:27:52,0.07,0.89,0.892748565
2022-01-28 04:28:02,0.07,0.89,0.892748565
2022-01-28 06:28:12,0.07,0.873,0.875801918
2022-01-28 08:28:22,0.122,0.803,0.812214873
2022-01-28 10:28:32,0.175,0.75,0.77014609
2022-01-28 12:28:42,0.07,0.698,0.701501247
2022-01-28 14:28:52,0.035,0.768,0.768797112
2022-01-28 16:29:02,0.035,0.768,0.768797112
2022-01-28 18:29:12,0.035,0.82,0.820746611
2022-01-28 20:29:22,0.035,0.873,0.873701322
2022-01-28 22:29:31,0.052,0.89,0.891517807
2022-01-29 00:29:41,0.052,0.873,0.874547311
2022-01-29 02:29:51,0.052,0.908,0.909487768
2022-01-29 04:30:01,0.07,0.89,0.892748565
2022-01-29 06:30:11,0.07,0.89,0.892748565
2022-01-29 08:30:21,0.105,0.82,0.826695228
2022-01-29 10:30:31,0.192,0.75,0.774186024
2022-01-29 12:30:41,0.175,0.681,0.703125878
2022-01-29 14:30:41,,,
2022-01-29 16:31:01,0.052,0.75,0.751800505
2022-01-29 18:31:11,0.052,0.785,0.786720408
2022-01-29 20:31:20,0.052,0.803,0.804681925
2022-01-29 22:31:32,0.035,0.89,0.890687936
2022-01-30 00:31:40,0.052,0.908,0.909487768
2022-01-30 02:31:52,0.052,0.908,0.909487768
2022-01-30 04:32:00,0.052,0.908,0.909487768
2022-01-30 06:32:13,0.052,0.908,0.909487768
2022-01-30 08:32:20,0.175,0.785,0.804269855
2022-01-30 10:32:33,0.192,0.593,0.62330811
2022-01-30 12:32:40,0.157,0.384,0.414855396
2022-01-30 14:32:50,0.052,0.367,0.370665618
2022-01-30 16:32:59,-0.035,0.506,0.50720903
2022-01-30 18:33:09,-0.035,0.698,0.698876956
2022-01-30 20:33:19,0,0.768,0.768
2022-01-30 22:33:29,0.035,0.785,0.785779867
2022-01-31 00:33:39,0.052,0.873,0.874547311
2022-01-31 02:33:49,0.07,0.908,0.910694241
2022-01-31 04:33:59,0.105,0.908,0.914050874
2022-01-31 06:34:09,0.122,0.908,0.916159375
2022-01-31 08:34:19,0.227,0.768,0.800845179
2022-01-31 10:34:29,0.297,0.524,0.602316362
2022-01-31 12:34:38,0.175,0.419,0.454077086
2022-01-31 14:34:48,0.07,0.471,0.476173288
2022-01-31 16:34:58,-0.017,0.593,0.593243626
2022-01-31 18:35:08,-0.017,0.698,0.698206989
2022-01-31 20:35:18,0,0.768,0.768
2022-01-31 22:35:28,0.035,0.785,0.785779867
2022-02-01 00:35:38,0.052,0.82,0.821647126
2022-02-01 02:35:48,0.07,0.873,0.875801918
2022-02-01 04:35:58,0.122,0.803,0.812214873
2022-02-01 06:36:08,0.105,0.855,0.861423241
2022-02-01 08:36:18,0.175,0.785,0.804269855
2022-02-01 10:36:27,0.244,0.559,0.609931963
2022-02-01 12:36:37,0.192,0.506,0.541202365
2022-02-01 14:36:47,0.035,0.489,0.490250956
2022-02-01 16:36:57,-0.035,0.646,0.646947448
2022-02-01 18:37:07,-0.017,0.768,0.768188128
2022-02-01 20:37:17,0,0.785,0.785
2022-02-01 22:37:27,0.052,0.82,0.821647126
2022-02-02 00:37:37,0.052,0.873,0.874547311
2022-02-02 02:37:47,0.07,0.855,0.857860711
2022-02-02 04:37:57,0.07,0.873,0.875801918
2022-02-02 06:38:06,0.07,0.89,0.892748565
2022-02-02 08:38:16,0.07,0.82,0.822982381
2022-02-02 10:38:26,0.192,0.628,0.656694754
2022-02-02 12:38:36,0.07,0.733,0.736334842
2022-02-02 14:38:46,0.07,0.698,0.701501247
2022-02-02 16:38:56,0,0.785,0.785
2022-02-02 18:39:06,0.035,0.855,0.855716074
2022-02-02 20:39:16,0.035,0.873,0.873701322
2022-02-02 22:39:26,0.052,0.89,0.891517807
2022-02-03 00:39:36,0.052,0.89,0.891517807
2022-02-03 02:39:45,0.052,0.89,0.891517807
2022-02-03 04:39:55,0.052,0.89,0.891517807
2022-02-03 06:40:05,0.052,0.89,0.891517807
2022-02-03 08:40:15,0.07,0.82,0.822982381
2022-02-03 10:40:25,0.175,0.698,0.719603363
2022-02-03 12:40:35,0.175,0.646,0.669283946
2022-02-03 14:40:45,0.175,0.559,0.585752507
2022-02-03 16:40:55,0.052,0.698,0.699934283
2022-02-03 18:41:05,0.052,0.768,0.769758404
2022-02-03 20:41:15,0.052,0.785,0.786720408
2022-02-03 22:41:25,0.052,0.82,0.821647126
2022-02-04 00:41:34,0.052,0.855,0.856579827
2022-02-04 02:41:44,0.052,0.873,0.874547311
2022-02-04 04:41:54,0.07,0.873,0.875801918
2022-02-04 06:42:04,0.052,0.89,0.891517807
2022-02-04 08:42:14,0.192,0.681,0.707548585
2022-02-04 10:42:24,0.192,0.384,0.429325052
2022-02-04 12:42:34,0.07,0.401,0.407063877
2022-02-04 14:42:44,0.07,0.314,0.321707942
2022-02-04 16:42:54,-0.07,0.489,0.493984818
2022-02-04 18:43:04,-0.087,0.681,0.686534777
2022-02-04 20:43:14,-0.017,0.768,0.768188128
2022-02-04 22:43:23,0,0.785,0.785
2022-02-05 00:43:33,0.035,0.82,0.820746611
2022-02-05 02:43:43,0.052,0.873,0.874547311
2022-02-05 04:43:53,0.052,0.908,0.909487768
2022-02-05 06:44:03,0.105,0.908,0.914050874
2022-02-05 08:44:13,0.192,0.785,0.808139221
2022-02-05 10:44:23,0.244,0.489,0.546495197
2022-02-05 12:44:33,0.122,0.367,0.386746687
2022-02-05 14:44:43,0,0.401,0.401
2022-02-05 16:44:53,-0.087,0.559,0.565729617
2022-02-05 18:45:02,-0.07,0.733,0.736334842
2022-02-05 20:45:12,-0.017,0.785,0.785184055
2022-02-05 22:45:22,0.035,0.803,0.803762403
2022-02-06 00:45:32,0.052,0.873,0.874547311
2022-02-06 02:45:42,0.07,0.89,0.892748565
2022-02-06 04:45:52,0.105,0.908,0.914050874
2022-02-06 06:46:02,0.105,0.908,0.914050874
2022-02-06 08:46:12,0.227,0.768,0.800845179
2022-02-06 10:46:22,0.244,0.611,0.657918688
2022-02-06 12:46:32,0.175,0.663,0.685706934
2022-02-06 14:46:42,0.105,0.681,0.689047168
2022-02-06 16:46:52,0.07,0.75,0.753259583
2022-02-06 18:47:01,0.07,0.768,0.771183506
2022-02-06 20:47:11,0.105,0.785,0.791991162
2022-02-06 22:47:21,0.105,0.785,0.791991162
2022-02-07 00:47:31,0.105,0.803,0.809835786
2022-02-07 02:47:41,0.105,0.82,0.826695228
2022-02-07 04:47:51,0.07,0.873,0.875801918
2022-02-07 06:48:01,0.07,0.908,0.910694241
2022-02-07 08:48:11,0.07,0.908,0.910694241
2022-02-07 10:48:20,0.105,0.908,0.914050874
2022-02-07 12:48:31,0.07,0.908,0.910694241
2022-02-07 14:48:40,0.105,0.908,0.914050874
2022-02-07 16:48:52,0.052,0.908,0.909487768
2022-02-07 18:49:00,0.07,0.89,0.892748565
2022-02-07 20:49:12,0.07,0.873,0.875801918
2022-02-07 22:49:20,0.105,0.82,0.826695228
2022-02-08 00:49:33,0.07,0.873,0.875801918
2022-02-08 02:49:40,0.105,0.82,0.826695228
2022-02-08 04:49:50,0.105,0.82,0.826695228
2022-02-08 06:50:00,0.105,0.803,0.809835786
2022-02-08 08:50:10,0.157,0.768,0.783883282
2022-02-08 10:50:20,0.227,0.646,0.684722572
2022-02-08 12:50:30,0.175,0.489,0.519370773
2022-02-08 14:50:39,0.07,0.384,0.390328067
2022-02-08 16:50:49,-0.122,0.663,0.674131293
2022-02-08 18:50:59,-0.07,0.733,0.736334842
2022-02-08 20:51:09,-0.035,0.768,0.768797112
2022-02-08 22:51:19,-0.017,0.785,0.785184055
2022-02-09 00:51:29,-0.017,0.785,0.785184055
2022-02-09 02:51:39,-0.017,0.855,0.855168989
2022-02-09 04:51:49,0,0.803,0.803
2022-02-09 06:51:59,0.035,0.855,0.855716074
2022-02-09 08:52:08,0.07,0.768,0.771183506
2022-02-09 10:52:18,0.122,0.698,0.708581682
2022-02-09 12:52:28,0.122,0.628,0.639740572
2022-02-09 14:52:38,0.035,0.698,0.698876956
2022-02-09 16:52:48,0,0.75,0.75
2022-02-09 18:52:58,-0.017,0.785,0.785184055
2022-02-09 20:53:08,0,0.785,0.785
2022-02-09 22:53:18,0,0.785,0.785
2022-02-10 00:53:28,0,0.785,0.785
2022-02-10 02:53:38,0,0.855,0.855
2022-02-10 04:53:47,0.035,0.803,0.803762403
2022-02-10 06:53:47,,,
2022-02-10 08:54:07,0.175,0.698,0.719603363
2022-02-10 10:54:17,0.227,0.384,0.446077348
2022-02-10 12:54:27,0.122,0.297,0.321080987
2022-02-10 14:54:37,-0.017,0.262,0.262550947
2022-02-10 16:54:47,-0.192,0.506,0.541202365
2022-02-10 18:54:58,-0.14,0.698,0.711901679
2022-02-10 20:55:07,-0.07,0.768,0.771183506
2022-02-10 22:55:19,-0.017,0.785,0.785184055
2022-02-11 00:55:27,-0.017,0.785,0.785184055
2022-02-11 02:55:38,-0.017,0.803,0.80317993
2022-02-11 04:55:46,0,0.82,0.82
2022-02-11 06:56:00,0.035,0.82,0.820746611
2022-02-11 08:56:06,0.052,0.785,0.786720408
2022-02-11 10:56:16,0.07,0.768,0.771183506
2022-02-11 12:56:26,0.052,0.768,0.769758404
2022-02-11 14:56:36,0.035,0.785,0.785779867
2022-02-11 16:56:46,0,0.785,0.785
2022-02-11 18:56:56,0,0.82,0.82
2022-02-11 20:57:05,0,0.82,0.82
2022-02-11 22:57:15,0,0.855,0.855
2022-02-12 00:57:25,0,0.855,0.855
2022-02-12 02:57:35,0,0.855,0.855
2022-02-12 04:57:45,0,0.89,0.89
2022-02-12 06:57:55,0,0.873,0.873
2022-02-12 08:58:05,0.07,0.785,0.788114839
2022-02-12 10:58:15,0.122,0.663,0.674131293
2022-02-12 12:58:25,0.105,0.559,0.568775879
2022-02-12 14:58:35,0.052,0.593,0.595275566
2022-02-12 16:58:45,0.035,0.681,0.681898819
2022-02-12 18:58:54,0,0.698,0.698
2022-02-12 20:59:04,0.035,0.733,0.733835131
2022-02-12 22:59:14,0.035,0.768,0.768797112
2022-02-13 00:59:24,0.035,0.768,0.768797112
2022-02-13 02:59:34,0.035,0.768,0.768797112
2022-02-13 04:59:44,0.035,0.785,0.785779867
2022-02-13 06:59:54,0.052,0.785,0.786720408
2022-02-13 09:00:04,0.052,0.768,0.769758404
2022-02-13 11:00:14,0.122,0.663,0.674131293
2022-02-13 13:00:23,0.175,0.524,0.552449998
2022-02-13 15:00:33,0.105,0.489,0.500145979
2022-02-13 17:00:43,0,0.646,0.646
2022-02-13 19:00:53,-0.017,0.733,0.733197109
2022-02-13 21:01:03,-0.017,0.785,0.785184055
2022-02-13 23:01:13,-0.017,0.803,0.80317993
2022-02-14 01:01:24,0,0.855,0.855
2022-02-14 03:01:33,0.035,0.873,0.873701322
2022-02-14 05:01:45,0.035,0.908,0.908674309
2022-02-14 07:01:52,0.052,0.908,0.909487768
2022-02-14 09:02:04,0.227,0.681,0.717837029
2022-02-14 11:02:14,0.122,0.489,0.503989087
2022-02-14 13:02:26,0.122,0.349,0.369709345
2022-02-14 15:02:32,-0.122,0.489,0.503989087
2022-02-14 17:02:42,-0.122,0.541,0.554585431
2022-02-14 19:02:52,-0.122,0.681,0.691841745
2022-02-14 21:03:02,-0.087,0.733,0.738144972
2022-02-14 23:03:12,-0.07,0.768,0.771183506
2022-02-15 01:03:22,-0.017,0.785,0.785184055
2022-02-15 03:03:32,-0.017,0.785,0.785184055
2022-02-15 05:03:41,-0.017,0.785,0.785184055
2022-02-15 07:03:51,-0.017,0.803,0.80317993
2022-02-15 09:04:01,-0.017,0.785,0.785184055
2022-02-15 11:04:11,-0.017,0.785,0.785184055
2022-02-15 13:04:21,0,0.785,0.785
2022-02-15 15:04:31,0,0.768,0.768
2022-02-15 17:04:41,-0.017,0.785,0.785184055
2022-02-15 19:04:51,-0.035,0.785,0.785779867
2022-02-15 21:05:01,-0.017,0.82,0.820176201
2022-02-15 23:05:11,-0.017,0.82,0.820176201
2022-02-16 01:05:21,-0.017,0.855,0.855168989
2022-02-16 03:05:30,-0.017,0.873,0.873165506
2022-02-16 05:05:40,-0.017,0.89,0.890162345
2022-02-16 07:05:50,0,0.89,0.89
2022-02-16 09:06:00,0.052,0.785,0.786720408
2022-02-16 11:06:10,0.157,0.593,0.613431333
2022-02-16 13:06:20,0.105,0.506,0.51677945
2022-02-16 15:06:30,0,0.541,0.541
2022-02-16 17:06:40,-0.087,0.681,0.686534777
2022-02-16 19:06:50,-0.087,0.785,0.789806305
2022-02-16 21:06:59,-0.017,0.82,0.820176201
2022-02-16 23:07:09,-0.017,0.873,0.873165506
2022-02-17 01:07:19,-0.017,0.89,0.890162345
2022-02-17 03:07:29,0,0.908,0.908
2022-02-17 05:07:39,0,0.908,0.908
2022-02-17 07:07:50,0.035,0.908,0.908674309
2022-02-17 09:07:59,0.105,0.785,0.791991162
2022-02-17 11:08:11,0.07,0.768,0.771183506
2022-02-17 13:08:19,0.105,0.733,0.740482275
2022-02-17 15:08:32,0.052,0.768,0.769758404
2022-02-17 17:08:39,0,0.785,0.785
2022-02-17 19:08:52,-0.017,0.89,0.890162345
2022-02-17 21:08:58,-0.017,0.908,0.908159127
2022-02-17 23:09:08,0,0.89,0.89
2022-02-18 01:09:18,-0.017,0.908,0.908159127
2022-02-18 03:09:28,0,0.89,0.89
2022-02-18 05:09:38,0.035,0.873,0.873701322
2022-02-18 07:09:48,0.052,0.855,0.856579827
2022-02-18 09:09:58,0.07,0.785,0.788114839
2022-02-18 11:10:08,0.122,0.681,0.691841745
2022-02-18 13:10:18,0.07,0.663,0.666685083
2022-02-18 15:10:28,0,0.733,0.733
2022-02-18 17:10:37,-0.017,0.785,0.785184055
2022-02-18 19:10:47,-0.017,0.855,0.855168989
2022-02-18 21:10:57,-0.017,0.855,0.855168989
2022-02-18 23:11:07,-0.017,0.873,0.873165506
2022-02-19 01:11:17,0,0.873,0.873
2022-02-19 03:11:27,-0.017,0.89,0.890162345
2022-02-19 05:11:37,-0.017,0.873,0.873165506
2022-02-19 07:11:47,-0.017,0.89,0.890162345
2022-02-19 09:11:57,0.052,0.768,0.769758404
2022-02-19 11:12:07,-0.017,0.698,0.698206989
2022-02-19 13:12:16,-0.017,0.681,0.681212155
2022-02-19 15:12:27,-0.017,0.663,0.663217913
2022-02-19 17:12:36,-0.07,0.768,0.771183506
2022-02-19 19:12:46,-0.07,0.785,0.788114839
2022-02-19 21:12:56,-0.035,0.82,0.820746611
2022-02-19 23:13:06,-0.017,0.89,0.890162345
2022-02-20 01:13:16,-0.017,0.908,0.908159127
2022-02-20 03:13:26,0.052,0.89,0.891517807
2022-02-20 05:13:36,0.035,0.908,0.908674309
2022-02-20 07:13:46,-0.017,0.908,0.908159127
2022-02-20 09:13:56,0.192,0.646,0.67392878
2022-02-20 11:14:05,0.122,0.419,0.436400046
2022-02-20 13:14:15,-0.017,0.367,0.367393522
2022-02-20 15:14:25,-0.07,0.367,0.373616113
2022-02-20 17:14:35,-0.192,0.611,0.640456868
2022-02-20 19:14:45,-0.14,0.733,0.746249958
2022-02-20 21:14:56,-0.087,0.785,0.789806305
2022-02-20 23:15:05,-0.035,0.785,0.785779867
2022-02-21 01:15:17,-0.017,0.855,0.855168989
2022-02-21 03:15:25,0,0.89,0.89
2022-02-21 05:15:38,0.035,0.89,0.890687936
2022-02-21 07:15:45,0.035,0.89,0.890687936
2022-02-21 09:15:58,0.192,0.611,0.640456868
2022-02-21 11:16:04,0.122,0.384,0.402914383
2022-02-21 13:16:14,-0.087,0.384,0.393732142
2022-02-21 15:16:24,-0.157,0.489,0.513585436
2022-02-21 17:16:34,-0.192,0.593,0.62330811
2022-02-21 19:16:44,-0.192,0.681,0.707548585
2022-02-21 21:16:54,-0.122,0.768,0.777629732
2022-02-21 23:17:04,-0.087,0.785,0.789806305
2022-02-22 01:17:14,-0.07,0.803,0.806045284
2022-02-22 03:17:24,-0.017,0.82,0.820176201
2022-02-22 05:17:34,0,0.873,0.873
2022-02-22 07:17:44,0.035,0.82,0.820746611
2022-02-22 09:17:53,0.192,0.646,0.67392878
2022-02-22 11:18:03,0.175,0.524,0.552449998
2022-02-22 13:18:13,0.07,0.401,0.407063877
2022-02-22 15:18:23,-0.017,0.489,0.489295412
2022-02-22 17:18:33,-0.087,0.593,0.599347979
2022-02-22 19:18:43,-0.087,0.733,0.738144972
2022-02-22 21:18:53,-0.07,0.768,0.771183506
2022-02-22 23:19:03,-0.035,0.785,0.785779867
2022-02-23 01:19:13,-0.017,0.785,0.785184055
2022-02-23 03:19:22,-0.017,0.803,0.80317993
2022-02-23 05:19:32,-0.017,0.82,0.820176201
2022-02-23 07:19:42,-0.017,0.803,0.80317993
2022-02-23 09:19:52,0.175,0.593,0.618283107
2022-02-23 11:20:02,0.122,0.349,0.369709345
2022-02-23 13:20:12,0.035,0.209,0.211910358
2022-02-23 15:20:22,-0.122,0.314,0.336867927
2022-02-23 17:20:32,-0.209,0.541,0.57996724
2022-02-23 19:20:42,-0.14,0.733,0.746249958
2022-02-23 21:20:51,-0.07,0.785,0.788114839
2022-02-23 23:21:01,-0.017,0.82,0.820176201
2022-02-24 01:21:11,0.035,0.89,0.890687936
2022-02-24 03:21:22,0.035,0.908,0.908674309
2022-02-24 05:21:31,0.07,0.908,0.910694241
2022-02-24 07:21:42,0.105,0.89,0.896172416
2022-02-24 09:21:51,0.262,0.559,0.617353221
2022-02-24 11:22:03,0.175,0.349,0.390417725
2022-02-24 13:22:11,0.035,0.262,0.264327448
2022-02-24 15:22:24,-0.087,0.262,0.276067021
2022-02-24 17:22:31,-0.227,0.506,0.554585431
2022-02-24 19:22:44,-0.157,0.681,0.698863363
2022-02-24 21:22:50,-0.087,0.768,0.772912026
2022-02-24 23:23:00,-0.017,0.785,0.785184055
2022-02-25 01:23:10,-0.017,0.82,0.820176201
2022-02-25 03:23:20,0,0.873,0.873
2022-02-25 05:23:30,0.052,0.89,0.891517807
2022-02-25 07:23:40,0.105,0.82,0.826695228
2022-02-25 09:23:50,0.244,0.559,0.609931963
2022-02-25 11:24:00,0.175,0.384,0.421996445
2022-02-25 13:24:09,0.052,0.209,0.215371772
2022-02-25 15:24:19,-0.07,0.227,0.23754789
2022-02-25 17:24:29,-0.192,0.436,0.476403191
2022-02-25 19:24:39,-0.14,0.593,0.60930206
2022-02-25 21:24:49,-0.087,0.698,0.703401024
2022-02-25 23:24:59,-0.017,0.768,0.768188128
2022-02-26 01:25:09,-0.017,0.785,0.785184055
2022-02-26 03:25:19,0,0.803,0.803
2022-02-26 05:25:29,0.035,0.82,0.820746611
2022-02-26 07:25:39,0.07,0.803,0.806045284
2022-02-26 09:25:49,0.227,0.506,0.554585431
2022-02-26 11:25:58,0.157,0.297,0.335943448
2022-02-26 13:26:08,0.052,0.175,0.182562318
2022-02-26 15:26:18,0,0.175,0.175
2022-02-26 17:26:28,-0.087,0.384,0.393732142
2022-02-26 19:26:38,-0.087,0.541,0.547950728
2022-02-26 21:26:48,-0.07,0.663,0.666685083
2022-02-26 23:26:58,-0.017,0.768,0.768188128
2022-02-27 01:27:08,0.035,0.785,0.785779867
2022-02-27 03:27:17,0.052,0.785,0.786720408
2022-02-27 05:27:27,0.052,0.82,0.821647126
2022-02-27 07:27:37,0.122,0.785,0.79442369
2022-02-27 09:27:47,0.244,0.524,0.578024221
2022-02-27 11:27:57,0.192,0.349,0.398327754
2022-02-27 13:28:07,0.122,0.209,0.242002066
2022-02-27 15:28:17,0.035,0.209,0.211910358
2022-02-27 17:28:27,-0.087,0.436,0.444595322
